absolute_course_url,subject_name,course_name
https://www.class-central.com/course/edx-developing-big-data-solutions-with-azure-machine-learning-8526,Learn Computer Science,Developing Big Data Solutions with Azure Machine Learning
https://www.class-central.com/course/edx-algorithms-and-data-structures-8937,Learn Computer Science,Algorithms and Data Structures
https://www.class-central.com/course/edx-windows-10-security-features-9315,Learn Computer Science,Windows 10 Security Features
https://www.class-central.com/course/edx-security-in-office-365-9618,Learn Computer Science,Security in Office 365
https://www.class-central.com/course/edx-configuration-management-for-containerized-delivery-9478,Learn Computer Science,Configuration Management for Containerized Delivery
https://www.class-central.com/course/edx-devops-for-databases-9480,Learn Computer Science,DevOps for Databases
https://www.class-central.com/course/edx-windows-support-essentials-maintenance-9834,Learn Computer Science,Windows Support Essentials: Maintenance
https://www.class-central.com/course/edx-it-support-documentation-9839,Learn Computer Science,IT Support: Documentation
https://www.class-central.com/course/edx-principles-of-machine-learning-python-edition-11609,Learn Computer Science,Principles of Machine Learning: Python Edition
https://www.class-central.com/course/edx-microsoft-azure-identity-7322,Learn Computer Science,Microsoft Azure Identity
https://www.class-central.com/course/edx-devops-testing-9479,Learn Computer Science,DevOps Testing
https://www.class-central.com/course/edx-devops-for-mobile-apps-9486,Learn Computer Science,DevOps for Mobile Apps
https://www.class-central.com/course/edx-windows-server-2016-security-features-9316,Learn Computer Science,Windows Server 2016 Security Features
https://www.class-central.com/course/edx-microsoft-professional-orientation-cloud-administration-9328,Learn Computer Science,Microsoft Professional Orientation : Cloud Administration
https://www.class-central.com/course/edx-introduction-to-artificial-intelligence-ai-9164,Learn Computer Science,Introduction to Artificial Intelligence (AI)
https://www.class-central.com/course/edx-it-support-hardware-essentials-9830,Learn Computer Science,IT Support: Hardware Essentials
https://www.class-central.com/course/edx-windows-support-essentials-configuration-9835,Learn Computer Science,Windows Support Essentials: Configuration
https://www.class-central.com/course/edx-natural-language-processing-nlp-9880,Learn Computer Science,Natural Language Processing (NLP)
https://www.class-central.com/course/edx-enabling-teamwork-with-microsoft-teams-11340,Learn Computer Science,Enabling Teamwork with Microsoft Teams
https://www.class-central.com/course/edx-essential-math-for-machine-learning-r-edition-11605,Learn Computer Science,Essential Math for Machine Learning: R Edition
https://www.class-central.com/course/edx-microsoft-professional-capstone-artificial-intelligence-11383,Learn Computer Science,Microsoft Professional Capstone : Artificial Intelligence
https://www.class-central.com/course/coursera-machine-learning-regression-4289,Learn Computer Science,Machine Learning: Regression
https://www.class-central.com/course/coursera-neural-networks-for-machine-learning-398,Learn Computer Science,Neural Networks for Machine Learning
https://www.class-central.com/course/edx-iot-device-configuration-and-communication-c-edition-12659,Learn Computer Science,IoT Device Configuration and Communication: C Edition
https://www.class-central.com/course/edx-predictive-analytics-for-iot-solutions-12662,Learn Computer Science,Predictive Analytics for IoT Solutions
https://www.class-central.com/course/edx-introduction-to-device-programming-for-iot-c-edition-12663,Learn Computer Science,Introduction to Device Programming for IoT: C Edition
https://www.class-central.com/course/edx-iot-data-analytics-and-storage-12664,Learn Computer Science,IoT Data Analytics and Storage
https://www.class-central.com/course/edx-getting-started-with-the-internet-of-things-iot-12658,Learn Computer Science,Getting Started with the Internet of Things (IoT)
https://www.class-central.com/course/edx-iot-architecture-design-and-business-planning-12660,Learn Computer Science,IoT Architecture Design and Business Planning
https://www.class-central.com/course/openhpi-datensicherheit-im-netz-einfuhrung-in-die-informationssicherheit-12641,Learn Computer Science,Datensicherheit im Netz – Einführung in die Informationssicherheit
https://www.class-central.com/course/udacity-machine-learning-interview-preparation-12560,Learn Computer Science,Machine Learning Interview Preparation
https://www.class-central.com/course/independent-developing-machine-learning-applications-12654,Learn Computer Science,Developing Machine Learning Applications
https://www.class-central.com/course/independent-internet-of-things-foundation-series-12650,Learn Computer Science,Internet of Things Foundation Series
https://www.class-central.com/course/independent-machine-learning-exam-basics-12655,Learn Computer Science,Machine Learning Exam Basics
https://www.class-central.com/course/independent-machine-learning-security-12651,Learn Computer Science,Machine Learning Security
https://www.class-central.com/course/independent-communicating-with-chat-bots-12656,Learn Computer Science,Communicating with Chat Bots
https://www.class-central.com/course/independent-demystifying-ai-ml-dl-12652,Learn Computer Science,Demystifying AI/ML/DL
https://www.class-central.com/course/independent-ml-building-blocks-services-and-terminology-12653,Learn Computer Science,ML Building Blocks: Services and Terminology
https://www.class-central.com/course/independent-exam-readiness-aws-certified-advanced-networking-specialty-digital-12678,Learn Computer Science,Exam Readiness: AWS Certified Advanced Networking - Specialty (Digital)
https://www.class-central.com/course/independent-deep-dive-into-aws-storage-gateway-12680,Learn Computer Science,Deep Dive into AWS Storage Gateway
https://www.class-central.com/course/independent-exploring-the-machine-learning-toolset-12668,Learn Computer Science,Exploring the Machine Learning Toolset
https://www.class-central.com/course/independent-seeing-clearly-computer-vision-theory-12670,Learn Computer Science,Seeing Clearly: Computer Vision Theory
https://www.class-central.com/course/independent-deep-dive-into-amazon-elastic-file-system-efs-12675,Learn Computer Science,Deep Dive into Amazon Elastic File System (EFS)
https://www.class-central.com/course/independent-speaking-of-machine-translation-and-natural-language-processing-nlp-12669,Learn Computer Science,Speaking Of: Machine Translation and Natural Language Processing (NLP)
https://www.class-central.com/course/independent-deep-dive-into-amazon-elastic-block-store-ebs-12672,Learn Computer Science,Deep Dive into Amazon Elastic Block Store (EBS)
https://www.class-central.com/course/independent-aws-security-fundamentals-12693,Learn Computer Science,AWS Security Fundamentals
https://www.class-central.com/course/independent-aws-cloud-practitioner-essentials-digital-12688,Learn Computer Science,AWS Cloud Practitioner Essentials (Digital)
https://www.class-central.com/course/independent-ec2-systems-manager-12690,Learn Computer Science,EC2 Systems Manager
https://www.class-central.com/course/independent-aws-well-architected-training-12691,Learn Computer Science,AWS Well-Architected Training
https://www.class-central.com/course/edx-cloud-computing-security-8164,Learn Computer Science,Cloud Computing Security
https://www.class-central.com/course/edx-software-testing-management-8171,Learn Computer Science,Software Testing Management
https://www.class-central.com/course/edx-machine-learning-fundamentals-8216,Learn Computer Science,Machine Learning Fundamentals
https://www.class-central.com/course/edx-cloud-computing-management-8172,Learn Computer Science,Cloud Computing Management
https://www.class-central.com/course/coursera--software-testing-3357,Learn Computer Science,软件测试 (Software Testing)
https://www.class-central.com/course/coursera-introduction-to-architecting-smart-iot-devices-6748,Learn Computer Science,Introduction to Architecting Smart IoT Devices
https://www.class-central.com/course/coursera-capstone-autonomous-runway-detection-for-iot-9141,Learn Computer Science,Capstone:  Autonomous Runway Detection for IoT
https://www.class-central.com/course/coursera-an-introduction-to-practical-deep-learning-10449,Learn Computer Science,An Introduction to Practical Deep Learning
https://www.class-central.com/course/coursera----9987,Learn Computer Science,Менеджмент информационной безопасности
https://www.class-central.com/course/coursera-aws-fundamentals-going-cloud-native-12476,Learn Computer Science,AWS Fundamentals: Going Cloud-Native
https://www.class-central.com/course/coursera--2761,Learn Computer Science,数据结构基础
https://www.class-central.com/course/coursera-internet-of-things-communication-technologies-4173,Learn Computer Science,Internet of Things: Communication Technologies
https://www.class-central.com/course/coursera--4306,Learn Computer Science,算法基础
https://www.class-central.com/course/coursera---artificial-intelligence-search-logic-10375,Learn Computer Science,人工智慧：搜尋方法與邏輯推論 (Artificial Intelligence - Search & Logic)
https://www.class-central.com/course/france-universite-numerique-supervision-de-reseaux-et-services-11020,Learn Computer Science,Supervision de Réseaux et Services
https://www.class-central.com/course/coursera-continuous-delivery-devops-12282,Learn Computer Science,Continuous Delivery & DevOps 
https://www.class-central.com/course/coursera------9988,Learn Computer Science,Методы и средства защиты информации
https://www.class-central.com/course/coursera-fpga-computing-systems-background-knowledge-and-introductory-materials-10673,Learn Computer Science, FPGA computing systems: Background knowledge and introductory materials
https://www.class-central.com/course/coursera--2762,Learn Computer Science,高级数据结构与算法
https://www.class-central.com/course/coursera-cloud-computing-security-11754,Learn Computer Science,Cloud Computing Security
https://www.class-central.com/course/coursera---artificial-intelligence-learning-theory-11519,Learn Computer Science,人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory)
https://www.class-central.com/course/coursera-introduction-to-machine-learning-12086,Learn Computer Science,Introduction to Machine Learning
https://www.class-central.com/course/futurelearn-edward-jenner-leadership-for-veterinary-professionals-developing-leadership-foundations-12480,Learn Computer Science,Edward Jenner Leadership for Veterinary Professionals: Developing Leadership Foundations
https://www.class-central.com/course/coursera--solving-algorithms-for-discrete-optimization-11217,Learn Computer Science,离散优化算法篇 Solving Algorithms for Discrete Optimization
https://www.class-central.com/course/coursera--4316,Learn Computer Science,计算机操作系统
https://www.class-central.com/course/coursera-introducao-a-ciencia-da-computacao-com-python-parte-1-7497,Learn Computer Science,Introdução à Ciência da Computação com Python Parte 1
https://www.class-central.com/course/coursera-information-security-context-and-introduction-8123,Learn Computer Science,Information Security: Context and Introduction
https://www.class-central.com/course/coursera-computer-science-algorithms-theory-and-machines-10671,Learn Computer Science,"Computer Science:  Algorithms, Theory, and Machines"
https://www.class-central.com/course/coursera-computational-thinking-for-problem-solving-12278,Learn Computer Science,Computational Thinking for Problem Solving
https://www.class-central.com/course/edx-cybersecurity-capstone-7873,Learn Computer Science,Cybersecurity Capstone
https://www.class-central.com/course/edx-cybersecurity-risk-management-7845,Learn Computer Science,Cybersecurity Risk Management
https://www.class-central.com/course/edx-network-security-7858,Learn Computer Science,Network Security
https://www.class-central.com/course/mongodb-university-m040-new-features-and-tools-in-mongodb-4-0-11559,Learn Computer Science,M040: New Features and Tools in MongoDB 4.0
https://www.class-central.com/course/futurelearn-blockchain-in-the-energy-sector-9526,Learn Computer Science,Blockchain in the Energy Sector
https://www.class-central.com/course/coursera-sprachtechnologie-in-den-digital-humanities-3494,Learn Computer Science,Sprachtechnologie in den Digital Humanities
https://www.class-central.com/course/edx-ap-computer-science-a-java-programming-classes-and-objects-7211,Learn Computer Science,AP Computer Science A: Java Programming Classes and Objects
https://www.class-central.com/course/france-universite-numerique-programmer-un-objet-avec-arduino-session-4-10887,Learn Computer Science,Programmer un objet avec Arduino - session 4
https://www.class-central.com/course/udacity-applied-cryptography-326,Learn Computer Science,Applied Cryptography
https://www.class-central.com/course/udacity-intro-to-algorithms-364,Learn Computer Science,Intro to Algorithms
https://www.class-central.com/course/udacity-software-testing-365,Learn Computer Science,Software Testing
https://www.class-central.com/course/udacity-software-debugging-457,Learn Computer Science,Software Debugging
https://www.class-central.com/course/udacity-intro-to-theoretical-computer-science-455,Learn Computer Science,Intro to Theoretical Computer Science
https://www.class-central.com/course/independent-introduction-to-computer-architecture-642,Learn Computer Science,Introduction to Computer Architecture
https://www.class-central.com/course/independent-program-arcade-games-learn-computer-science-640,Learn Computer Science,Program Arcade Games - Learn Computer Science
https://www.class-central.com/course/opensap-introduction-to-software-development-on-sap-hana-1347,Learn Computer Science,Introduction to Software Development on SAP HANA
https://www.class-central.com/course/independent-how-to-create-a-windows-8-app-1788,Learn Computer Science,How to create a Windows 8 App
https://www.class-central.com/course/openhpi-introduction-to-internetworking-with-tcp-ip-590,Learn Computer Science,Introduction to Internetworking with TCP/IP
https://www.class-central.com/course/udacity-developing-scalable-apps-in-java-2215,Learn Computer Science,Developing Scalable Apps in Java
https://www.class-central.com/course/opensap-in-memory-data-management-in-a-nutshell-2458,Learn Computer Science,In-Memory Data Management In a Nutshell
https://www.class-central.com/course/udacity-software-development-process-2335,Learn Computer Science,Software Development Process
https://www.class-central.com/course/udacity-computer-networking-2336,Learn Computer Science,Computer Networking
https://www.class-central.com/course/opensap-an-introduction-to-sap-hana-1894,Learn Computer Science,An Introduction to SAP HANA
https://www.class-central.com/course/edx--data-structures-and-algorithms-part-1-2156,Learn Computer Science,数据结构与算法第一部分 | Data Structures and Algorithms Part 1
https://www.class-central.com/course/stanford-openedx-compilers-2716,Learn Computer Science,Compilers
https://www.class-central.com/course/udacity-real-time-analytics-with-apache-storm-3000,Learn Computer Science,Real-Time Analytics with Apache Storm
https://www.class-central.com/course/edx--data-structures-and-algorithms-part-2-2693,Learn Computer Science,数据结构与算法第二部分 | Data Structures and Algorithms Part 2
https://www.class-central.com/course/opensap-rapid-deployment-of-sap-solutions-2018,Learn Computer Science,Rapid Deployment of SAP Solutions
https://www.class-central.com/course/udacity-advanced-operating-systems-1016,Learn Computer Science,Advanced Operating Systems
https://www.class-central.com/course/udacity-computability-complexity-algorithms-1024,Learn Computer Science,"Computability, Complexity & Algorithms"
https://www.class-central.com/course/udacity-high-performance-computer-architecture-1018,Learn Computer Science,High Performance Computer Architecture
https://www.class-central.com/course/udacity-knowledge-based-ai-cognitive-systems-1025,Learn Computer Science,Knowledge-Based AI: Cognitive Systems
https://www.class-central.com/course/opensap-introduction-to-sap-fiori-ux-2361,Learn Computer Science,Introduction to SAP Fiori UX
https://www.class-central.com/course/opensap-bi-clients-and-applications-on-sap-hana-2672,Learn Computer Science,BI Clients and Applications on SAP HANA
https://www.class-central.com/course/opensap-next-steps-in-software-development-on-sap-hana-2489,Learn Computer Science,Next Steps in Software Development on SAP HANA
https://www.class-central.com/course/opensap-abap-development-for-sap-hana-2360,Learn Computer Science,ABAP Development for SAP HANA
https://www.class-central.com/course/udacity-javascript-testing-3351,Learn Computer Science,JavaScript Testing
https://www.class-central.com/course/edx--fundamental-algorithms-3244,Learn Computer Science,算法基础 | Fundamental Algorithms
https://www.class-central.com/course/udacity-a-b-testing-3528,Learn Computer Science,A/B Testing
https://www.class-central.com/course/edx-mycs-computer-science-for-beginners-2957,Learn Computer Science,MyCS: Computer Science for Beginners
https://www.class-central.com/course/openhpi-automated-visual-software-analytics-3277,Learn Computer Science,Automated Visual Software Analytics
https://www.class-central.com/course/openclassrooms-deployez-des-applications-dans-le-cloud-avec-ibm-bluemix-3730,Learn Computer Science,Déployez des applications dans le cloud avec IBM Bluemix
https://www.class-central.com/course/independent-debugging-on-sap-5708,Learn Computer Science,Debugging on SAP
https://www.class-central.com/course/udacity-xcode-debugging-3717,Learn Computer Science,Xcode Debugging
https://www.class-central.com/course/opensap-sap-screen-personas-3251,Learn Computer Science,SAP Screen Personas
https://www.class-central.com/course/opensap-how-the-internet-of-things-and-smart-services-will-change-society-3287,Learn Computer Science,How the Internet of Things and Smart Services Will Change Society
https://www.class-central.com/course/edx-responsabilidad-social-corporativa-y-su-impacto-sobre-la-gestion-de-la-tecnologia-de-la-informacion-3213,Learn Computer Science,Responsabilidad Social Corporativa y su impacto sobre la Gestión de la Tecnología de la Información
https://www.class-central.com/course/openhpi-web-technologies-3517,Learn Computer Science,Web Technologies
https://www.class-central.com/course/opensap-application-development-for-sap-business-bydesign-3663,Learn Computer Science,Application Development for SAP Business ByDesign
https://www.class-central.com/course/udacity-intro-to-devops-4013,Learn Computer Science,Intro to DevOps
https://www.class-central.com/course/udacity-configuring-linux-web-servers-4050,Learn Computer Science,Configuring Linux Web Servers
https://www.class-central.com/course/udacity-linux-command-line-basics-4049,Learn Computer Science,Linux Command Line Basics
https://www.class-central.com/course/edx-developing-international-software-part-1-3996,Learn Computer Science,"Developing International Software, Part 1"
https://www.class-central.com/course/opensap-transformation-to-hybrid-landscapes-3669,Learn Computer Science,Transformation to Hybrid Landscapes
https://www.class-central.com/course/edx--introduction-to-theoretical-computer-science-2436,Learn Computer Science,理论计算机科学基础 | Introduction to Theoretical Computer Science
https://www.class-central.com/course/edx-computing-art-magic-science-2195,Learn Computer Science,"Computing: Art, Magic, Science"
https://www.class-central.com/course/udacity-introduction-to-computer-vision-1022,Learn Computer Science,Introduction to Computer Vision
https://www.class-central.com/course/udacity-computational-photography-1023,Learn Computer Science,Computational Photography
https://www.class-central.com/course/udacity-software-architecture-design-3418,Learn Computer Science,Software Architecture & Design
https://www.class-central.com/course/udacity-gt-refresher-advanced-os-4734,Learn Computer Science,GT - Refresher - Advanced OS
https://www.class-central.com/course/udacity-introduction-to-operating-systems-3419,Learn Computer Science,Introduction to Operating Systems
https://www.class-central.com/course/edx-administracion-de-proyectos-de-tecnologias-de-la-informacion-4057,Learn Computer Science,Administración de proyectos de Tecnologías de la Información
https://www.class-central.com/course/udacity-high-performance-computing-1028,Learn Computer Science,High Performance Computing
https://www.class-central.com/course/udacity-writing-readmes-4860,Learn Computer Science,Writing READMEs
https://www.class-central.com/course/edx-introduction-to-windows-server-4387,Learn Computer Science,Introduction to Windows Server
https://www.class-central.com/course/edx-computing-art-magic-science-part-ii-4084,Learn Computer Science,"Computing: Art, Magic, Science - Part II"
https://www.class-central.com/course/udacity-web-tooling-automation-4953,Learn Computer Science,Web Tooling & Automation
https://www.class-central.com/course/edx-implementing-microsoft-windows-server-disks-and-volumes-4943,Learn Computer Science,Implementing Microsoft Windows Server Disks and Volumes
https://www.class-central.com/course/opensap-sap-s-4hana-in-a-nutshell-3252,Learn Computer Science,SAP S/4HANA in a Nutshell
https://www.class-central.com/course/opensap-sap-netweaver-upgrades-in-a-nutshell-4779,Learn Computer Science,SAP NetWeaver Upgrades in a Nutshell
https://www.class-central.com/course/udacity-intro-to-information-security-3420,Learn Computer Science,Intro to Information Security
https://www.class-central.com/course/edx-optimizing-microsoft-windows-server-storage-4944,Learn Computer Science,Optimizing Microsoft Windows Server Storage
https://www.class-central.com/course/edx-developing-international-software-part-2-5176,Learn Computer Science,"Developing International Software, Part 2"
https://www.class-central.com/course/udacity-machine-learning-1020,Learn Computer Science,Machine Learning
https://www.class-central.com/course/opensap-cybersecurity-the-essential-challenge-for-digital-transformation-4781,Learn Computer Science,Cybersecurity – The essential challenge for digital transformation
https://www.class-central.com/course/edx-implementing-dhcp-in-microsoft-windows-server-5341,Learn Computer Science,Implementing DHCP in Microsoft Windows Server
https://www.class-central.com/course/edx-implementing-dns-in-microsoft-windows-server-5310,Learn Computer Science,Implementing DNS in Microsoft Windows Server
https://www.class-central.com/course/edx-compliance-in-office-365-data-governance-5754,Learn Computer Science,Compliance in Office 365®: Data Governance
https://www.class-central.com/course/edx-how-to-code-systematic-program-design-part-1-3465,Learn Computer Science,How to Code: Systematic Program Design - Part 1
https://www.class-central.com/course/edx-how-to-code-systematic-program-design-part-2-3466,Learn Computer Science,How to Code: Systematic Program Design - Part 2
https://www.class-central.com/course/edx-managing-microsoft-windows-server-active-directory-domain-services-5881,Learn Computer Science,Managing Microsoft Windows Server Active Directory Domain Services
https://www.class-central.com/course/edx-how-to-code-systematic-program-design-part-3-3464,Learn Computer Science,How to Code: Systematic Program Design - Part 3
https://www.class-central.com/course/openclassrooms-guide-du-developpeur-windows-10-6124,Learn Computer Science,Guide du développeur Windows 10
https://www.class-central.com/course/iversity-wirtschaftsinformatik-5931,Learn Computer Science,Wirtschaftsinformatik
https://www.class-central.com/course/openclassrooms-introduction-aux-conteneurs-6125,Learn Computer Science,Introduction aux conteneurs
https://www.class-central.com/course/openclassrooms-windows-10-pour-l-entreprise-6126,Learn Computer Science,Windows 10 pour l'entreprise
https://www.class-central.com/course/edx-introduction-to-real-time-systems-4990,Learn Computer Science,Introduction to Real-Time Systems
https://www.class-central.com/course/independent-deep-learning-summer-school-8481,Learn Computer Science,Deep Learning Summer School
https://www.class-central.com/course/eduopen-dal-dato-all-informazione-7698,Learn Computer Science,Dal dato all'informazione
https://www.class-central.com/course/udacity-technical-interview-6143,Learn Computer Science,Technical Interview
https://www.class-central.com/course/edx---advanced-design-and-analysis-of-algorithms-6364,Learn Computer Science,算法设计与分析(高级) | Advanced Design and Analysis of Algorithms
https://www.class-central.com/course/stanford-openedx-principles-of-computing-6114,Learn Computer Science,Principles of Computing
https://www.class-central.com/course/udacity-scalable-microservices-with-kubernetes-6275,Learn Computer Science,Scalable Microservices with Kubernetes
https://www.class-central.com/course/edx-cs-for-all-introduction-to-computer-science-and-python-programming-3483,Learn Computer Science,CS For All: Introduction to Computer Science and Python Programming
https://www.class-central.com/course/openhpi-sicherheit-im-internet-2669,Learn Computer Science,Sicherheit im Internet
https://www.class-central.com/course/openhpi-hands-on-industrie-4-0-5379,Learn Computer Science,Hands on Industrie 4.0
https://www.class-central.com/course/edx-enterprise-software-lifecycle-management-6304,Learn Computer Science,Enterprise Software Lifecycle Management
https://www.class-central.com/course/edx-developing-windows-10-universal-apps-part-2-4560,Learn Computer Science,Developing Windows 10 Universal Apps - Part 2
https://www.class-central.com/course/edx-developing-windows-10-universal-apps-part-3-4559,Learn Computer Science,Developing Windows 10 Universal Apps - Part 3
https://www.class-central.com/course/edx-developing-windows-10-universal-apps-part-1-4505,Learn Computer Science,Developing Windows 10 Universal Apps - Part 1
https://www.class-central.com/course/opensap-high-availability-and-disaster-recovery-with-the-sap-hana-platform-6054,Learn Computer Science,High Availability and Disaster Recovery with the SAP HANA Platform
https://www.class-central.com/course/openhpi-embedded-smart-home-5391,Learn Computer Science,Embedded Smart Home
https://www.class-central.com/course/edx-developing-international-software-part-3-6332,Learn Computer Science,"Developing International Software, Part 3"
https://www.class-central.com/course/edx-sharepoint-basics-for-it-professionals-3940,Learn Computer Science,SharePoint Basics for IT Professionals
https://www.class-central.com/course/openhpi--6516,Learn Computer Science,网络互联技术
https://www.class-central.com/course/opensap-application-integration-made-simple-with-sap-hana-cloud-integration-6652,Learn Computer Science,Application Integration Made Simple with SAP HANA Cloud Integration
https://www.class-central.com/course/edx-cs50-s-ap-computer-science-principles-7017,Learn Computer Science,CS50's AP® Computer Science Principles
https://www.class-central.com/course/edx-software-construction-in-java-6469,Learn Computer Science,Software Construction in Java
https://www.class-central.com/course/canvas-network-advanced-cybersecurity-for-mobile-platforms-7222,Learn Computer Science,Advanced Cybersecurity for Mobile Platforms
https://www.class-central.com/course/canvas-network-ciberseguridad-en-dispositivos-moviles-7325,Learn Computer Science,Ciberseguridad en Dispositivos Móviles
https://www.class-central.com/course/eduopen-fondamenti-di-informatica-2nd-ed-7689,Learn Computer Science,Fondamenti di informatica (2nd ed.)
https://www.class-central.com/course/opensap-shine-reference-for-native-sap-hana-application-development-6907,Learn Computer Science,SHINE Reference for Native SAP HANA Application Development
https://www.class-central.com/course/edx-nature-in-code-biology-in-javascript-6881,Learn Computer Science,"Nature, in Code: Biology in JavaScript"
https://www.class-central.com/course/opensap-imagine-iot-7066,Learn Computer Science,Imagine IoT
https://www.class-central.com/course/edx-computation-structures-2-computer-architecture-4810,Learn Computer Science,Computation Structures 2: Computer Architecture
https://www.class-central.com/course/stanford-openedx-algorithms-design-and-analysis-8984,Learn Computer Science,Algorithms: Design and Analysis
https://www.class-central.com/course/independent-practical-deep-learning-for-coders-part-1-7887,Learn Computer Science,"Practical Deep Learning For Coders, Part 1"
https://www.class-central.com/course/edx-digital-networks-essentials-6719,Learn Computer Science,Digital Networks Essentials
https://www.class-central.com/course/udacity-continuous-integration-and-deployment-8021,Learn Computer Science,Continuous Integration and Deployment
https://www.class-central.com/course/independent-6-s191-introduction-to-deep-learning-8083,Learn Computer Science,6.S191: Introduction to Deep Learning
https://www.class-central.com/course/edx-introduction-to-computing-using-python-7622,Learn Computer Science,Introduction to Computing using Python
https://www.class-central.com/course/independent-deep-learning-for-natural-language-processing-8097,Learn Computer Science,Deep Learning for Natural Language Processing
https://www.class-central.com/course/independent-6-s094-deep-learning-for-self-driving-cars-8132,Learn Computer Science,6.S094: Deep Learning for Self-Driving Cars
https://www.class-central.com/course/edx-advanced-software-construction-in-java-6475,Learn Computer Science,Advanced Software Construction in Java
https://www.class-central.com/course/edx-computer-system-design-advanced-concepts-of-modern-microprocessors-7046,Learn Computer Science,Computer System Design: Advanced Concepts of Modern Microprocessors
https://www.class-central.com/course/edx---data-structures-and-algorithm-design-part-i-1646,Learn Computer Science,数据结构与算法设计(上) | Data Structures and Algorithm Design Part I
https://www.class-central.com/course/edx---data-structures-and-algorithm-design-part-ii-5720,Learn Computer Science,数据结构与算法设计(下) | Data Structures and Algorithm Design Part II
https://www.class-central.com/course/edx-computation-structures-3-computer-organization-6245,Learn Computer Science,Computation Structures 3: Computer Organization
https://www.class-central.com/course/edx-introduction-to-data-structures-7391,Learn Computer Science,Introduction to Data Structures
https://www.class-central.com/course/udacity-shell-workshop-8373,Learn Computer Science,Shell Workshop
https://www.class-central.com/course/udacity-version-control-with-git-8430,Learn Computer Science,Version Control with Git
https://www.class-central.com/course/independent-maschinelles-lernen-11942,Learn Computer Science,Maschinelles Lernen
https://www.class-central.com/course/independent-learn-tensorflow-and-deep-learning-without-a-ph-d-8480,Learn Computer Science,"Learn TensorFlow and deep learning, without a Ph.D."
https://www.class-central.com/course/independent-statistical-machine-learning-8509,Learn Computer Science,Statistical Machine Learning
https://www.class-central.com/course/edx-how-to-code-simple-data-8202,Learn Computer Science,How to Code: Simple Data
https://www.class-central.com/course/udacity-github-collaboration-8542,Learn Computer Science,GitHub & Collaboration
https://www.class-central.com/course/udacity-network-security-8570,Learn Computer Science,Network Security
https://www.class-central.com/course/udacity-cyber-physical-systems-security-8569,Learn Computer Science,Cyber-Physical Systems Security
https://www.class-central.com/course/udacity-artificial-intelligence-8565,Learn Computer Science,Artificial Intelligence
https://www.class-central.com/course/udacity-compilers-theory-and-practice-8572,Learn Computer Science,Compilers: Theory and Practice
https://www.class-central.com/course/edx-software-development-fundamentals-8516,Learn Computer Science,Software Development Fundamentals
https://www.class-central.com/course/edx-fundamentals-of-red-hat-enterprise-linux-8670,Learn Computer Science,Fundamentals of Red Hat Enterprise Linux
https://www.class-central.com/course/edx-data-structures-and-software-design-8517,Learn Computer Science,Data Structures and Software Design
https://www.class-central.com/course/edx-how-to-code-complex-data-8199,Learn Computer Science,How to Code: Complex Data
https://www.class-central.com/course/edx-computer-networks-and-the-internet-8665,Learn Computer Science,Computer Networks and the Internet
https://www.class-central.com/course/opensap-touch-iot-with-sap-leonardo-8919,Learn Computer Science,Touch IoT with SAP Leonardo
https://www.class-central.com/course/independent-cutting-edge-deep-learning-for-coders-part-2-8965,Learn Computer Science,"Cutting Edge Deep Learning For Coders, Part 2"
https://www.class-central.com/course/edx-algorithm-design-and-analysis-8520,Learn Computer Science,Algorithm Design and Analysis
https://www.class-central.com/course/openhpi-linked-data-engineering-5392,Learn Computer Science,Linked Data Engineering
https://www.class-central.com/course/openhpi-wie-funktioniert-das-internet-5065,Learn Computer Science,Wie funktioniert das Internet?
https://www.class-central.com/course/openhpi-mainframes-8855,Learn Computer Science,Mainframes
https://www.class-central.com/course/edx-accessible-gamification-for-business-9485,Learn Computer Science,Accessible Gamification for Business
https://www.class-central.com/course/edx-software-construction-data-abstraction-8200,Learn Computer Science,Software Construction: Data Abstraction
https://www.class-central.com/course/edx-fundamentals-of-containers-kubernetes-and-red-hat-openshift-9105,Learn Computer Science,"Fundamentals of Containers, Kubernetes, and Red Hat OpenShift"
https://www.class-central.com/course/edx-machine-learning-8995,Learn Computer Science,Machine Learning
https://www.class-central.com/course/edx-the-beauty-and-joy-of-computing-ap-cs-principles-part-1-2525,Learn Computer Science,The Beauty and Joy of Computing - AP® CS Principles Part 1
https://www.class-central.com/course/stanford-openedx-algorithms-design-and-analysis-part-2-9250,Learn Computer Science,"Algorithms: Design and Analysis, Part 2"
https://www.class-central.com/course/kadenze-creative-applications-of-deep-learning-with-tensorflow-ii-7611,Learn Computer Science,Creative Applications of Deep Learning with TensorFlow II
https://www.class-central.com/course/kadenze-computing-form-and-shape-python-programming-with-the-rhinoscript-library-7596,Learn Computer Science,Computing Form and Shape: Python Programming with the Rhinoscript Library
https://www.class-central.com/course/canvas-network-tv-whitespaces-for-museums-and-archives-9414,Learn Computer Science,TV Whitespaces for Museums and Archives
https://www.class-central.com/course/edx-developing-intelligent-apps-and-bots-6357,Learn Computer Science,Developing Intelligent Apps and Bots
https://www.class-central.com/course/edx-azure-application-deployment-and-management-9434,Learn Computer Science,Azure Application Deployment and Management
https://www.class-central.com/course/opensap-sap-cloud-platform-essentials-8945,Learn Computer Science,SAP Cloud Platform Essentials
